1538584337000, fused, 51.7479902, 19.4292017, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584338000, fused, 51.7479901, 19.4292015, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584339000, fused, 51.7479901, 19.4292014, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584340000, fused, 51.74799, 19.4292013, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584341000, fused, 51.74799, 19.4292012, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584342000, fused, 51.74799, 19.4292011, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584343000, fused, 51.7479899, 19.4292009, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584344000, fused, 51.7479898, 19.4292008, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584345000, fused, 51.7479898, 19.4292007, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584346000, fused, 51.7479897, 19.4292006, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584347000, fused, 51.7479897, 19.4292005, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584348000, fused, 51.7479896, 19.4292004, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584349000, fused, 51.7479896, 19.4292003, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584350000, fused, 51.7479896, 19.4292003, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584351000, fused, 51.7479896, 19.4292003, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584352000, fused, 51.7479897, 19.4292003, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584353000, fused, 51.7479897, 19.4292004, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584354000, fused, 51.7479898, 19.4292004, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584355000, fused, 51.7479897, 19.4292004, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584356000, fused, 51.7479897, 19.4292003, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584357000, fused, 51.7479897, 19.4292003, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584358000, fused, 51.7479897, 19.4292002, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584359000, fused, 51.7479897, 19.4292002, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584360000, fused, 51.7479897, 19.4292002, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584361000, fused, 51.7479897, 19.4292001, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584362000, fused, 51.7479896, 19.4292001, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584363000, fused, 51.7479896, 19.4292001, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584364000, fused, 51.7479895, 19.4292, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584365000, fused, 51.7479935, 19.4291912, 10.0, 298.0, true, 2.31, true, 231.0, true
1538584366000, fused, 51.7480139, 19.4291194, 10.0, 296.0, true, 4.16, true, 230.0, true
1538584367000, fused, 51.7480348, 19.4290622, 10.0, 296.0, true, 4.58, true, 229.0, true
1538584368000, fused, 51.7480573, 19.4289759, 10.0, 294.0, true, 5.31, true, 228.0, true
1538584369000, fused, 51.748076, 19.4289059, 10.0, 295.0, true, 5.57, true, 229.0, true
1538584370000, fused, 51.7481004, 19.4288214, 10.0, 294.0, true, 6.09, true, 229.0, true
1538584371000, fused, 51.7481222, 19.4287438, 10.0, 294.0, true, 5.81, true, 229.0, true
1538584372000, fused, 51.7481388, 19.428682, 10.0, 294.0, true, 4.78, true, 228.0, true
1538584373000, fused, 51.7481429, 19.4286472, 10.0, 294.0, true, 3.97, true, 229.0, true
